DATE,TIME,AIR_TEMPERATURE[C],AIR_HUMIDITY[%],SOIL_TEMPERATURE[C],SOIL_MOISTURE[%],SOIL_MOISTURE[RAW],LIGHT_LEVEL[LUX]
04.08.2025,00:04:09,12.30,99.00,14.81,94.00,1683,nan
04.08.2025,00:09:09,12.30,99.00,14.81,94.00,1686,nan
04.08.2025,00:14:08,12.20,99.00,14.69,94.00,1687,nan
04.08.2025,00:19:08,12.00,99.00,14.69,94.00,1686,nan
04.08.2025,00:24:07,12.00,99.00,14.62,94.00,1686,nan
04.08.2025,00:29:07,11.90,99.00,14.62,94.00,1691,nan
04.08.2025,00:34:07,12.20,99.00,14.56,94.00,1689,nan
04.08.2025,00:39:06,12.30,99.00,14.56,94.00,1685,nan
04.08.2025,00:44:06,12.40,99.00,14.56,94.00,1688,nan
04.08.2025,00:49:06,12.50,99.00,14.50,94.00,1689,nan
04.08.2025,00:54:05,12.70,99.00,14.56,94.00,1689,nan
04.08.2025,00:59:05,12.80,99.00,14.56,95.00,1680,nan
04.08.2025,01:04:05,12.90,99.00,14.56,94.00,1686,nan
04.08.2025,01:09:05,13.00,99.00,14.50,94.00,1691,nan
04.08.2025,01:14:04,13.00,99.00,14.56,94.00,1689,nan
04.08.2025,01:19:04,13.00,99.00,14.56,94.00,1687,nan
04.08.2025,01:24:03,12.90,99.00,14.50,94.00,1689,nan
04.08.2025,01:29:03,12.90,99.00,14.50,94.00,1691,nan
04.08.2025,01:34:03,12.90,99.00,14.44,94.00,1689,nan
04.08.2025,01:39:02,12.70,99.00,14.44,94.00,1690,nan
04.08.2025,01:44:02,12.70,99.00,14.38,94.00,1690,nan
04.08.2025,01:49:02,12.50,99.00,14.31,94.00,1691,nan
04.08.2025,01:54:01,12.30,99.00,14.25,94.00,1691,nan
04.08.2025,01:59:01,12.30,99.00,14.25,94.00,1692,nan
04.08.2025,02:04:01,12.20,99.00,14.19,94.00,1690,nan
04.08.2025,02:09:01,12.30,99.00,14.19,94.00,1691,nan
04.08.2025,02:14:00,12.50,99.00,14.12,93.00,1693,nan
04.08.2025,02:19:00,12.50,99.00,14.12,93.00,1695,nan
04.08.2025,02:24:00,12.50,99.00,14.12,94.00,1691,nan
04.08.2025,02:28:59,12.50,99.00,14.12,94.00,1691,nan
04.08.2025,02:33:59,12.00,98.00,14.12,94.00,1691,nan
04.08.2025,02:38:58,12.10,99.00,14.06,93.00,1693,nan
04.08.2025,02:43:58,12.40,99.00,14.06,93.00,1693,nan
04.08.2025,02:48:57,12.30,99.00,14.12,94.00,1691,nan
04.08.2025,02:53:57,12.20,99.00,14.06,94.00,1691,nan
04.08.2025,02:58:57,12.30,99.00,14.06,94.00,1690,nan
04.08.2025,03:03:56,12.00,99.00,14.06,93.00,1693,nan
04.08.2025,03:08:56,12.20,99.00,14.00,94.00,1691,nan
04.08.2025,03:13:56,12.10,99.00,14.00,94.00,1692,nan
04.08.2025,03:18:55,12.40,99.00,14.06,94.00,1691,nan
04.08.2025,03:23:55,12.50,99.00,14.06,93.00,1695,nan
04.08.2025,03:28:55,12.70,99.00,14.06,94.00,1690,nan
04.08.2025,03:33:55,12.80,99.00,14.06,93.00,1693,nan
04.08.2025,03:38:55,12.90,99.00,14.12,93.00,1693,nan
04.08.2025,03:43:54,12.90,99.00,14.12,93.00,1693,nan
04.08.2025,03:48:54,13.00,99.00,14.12,93.00,1695,nan
04.08.2025,03:53:54,13.00,99.00,14.12,94.00,1685,nan
04.08.2025,03:58:53,13.10,99.00,14.12,93.00,1693,nan
04.08.2025,04:03:53,13.10,99.00,14.12,93.00,1693,nan
04.08.2025,04:08:53,13.10,99.00,14.12,93.00,1697,nan
04.08.2025,04:13:52,13.10,99.00,14.12,93.00,1694,nan
04.08.2025,04:18:52,13.00,99.00,14.12,93.00,1693,nan
04.08.2025,04:23:51,13.00,99.00,14.12,93.00,1693,nan
04.08.2025,04:28:51,13.00,99.00,14.12,93.00,1694,nan
04.08.2025,04:33:51,13.00,99.00,14.12,93.00,1693,nan
04.08.2025,04:38:50,13.10,99.00,14.19,93.00,1693,nan
04.08.2025,04:43:50,13.10,99.00,14.12,94.00,1692,4.08
04.08.2025,04:48:50,13.10,99.00,14.12,93.00,1696,9.18
04.08.2025,04:53:49,13.10,99.00,14.12,94.00,1691,12.75
04.08.2025,04:58:49,13.10,99.00,14.19,93.00,1695,30.85
04.08.2025,05:03:49,13.10,99.00,14.19,93.00,1693,61.71
04.08.2025,05:08:48,13.00,99.00,14.19,93.00,1694,101.58
04.08.2025,05:13:48,12.80,99.00,14.19,93.00,1694,179.24
04.08.2025,05:18:48,12.90,99.00,14.12,94.00,1692,311.08
04.08.2025,05:23:47,12.80,99.00,14.06,93.00,1696,518.97
04.08.2025,05:28:47,13.00,99.00,14.06,93.00,1694,449.94
04.08.2025,05:33:47,13.10,99.00,14.06,93.00,1695,594.07
04.08.2025,05:38:47,13.10,99.00,14.12,93.00,1695,731.87
04.08.2025,05:43:46,13.20,99.00,14.12,93.00,1695,941.93
04.08.2025,05:48:46,13.30,99.00,14.12,93.00,1694,918.49
04.08.2025,05:53:46,13.50,99.00,14.12,93.00,1695,1135.71
04.08.2025,05:58:45,13.50,98.00,14.19,93.00,1696,993.18
04.08.2025,06:03:45,13.50,98.00,14.19,93.00,1698,1097.79
