DATE,TIME,AIR_TEMPERATURE[C],AIR_HUMIDITY[%],SOIL_TEMPERATURE[C],SOIL_MOISTURE[%],SOIL_MOISTURE[RAW],LIGHT_LEVEL[LUX]
11.08.2025,00:04:42,11.10,90.00,15.56,79.00,1845,nan
11.08.2025,00:09:42,11.10,91.00,15.50,78.00,1856,nan
11.08.2025,00:14:42,10.90,90.00,15.44,78.00,1849,nan
11.08.2025,00:19:41,10.80,92.00,15.38,78.00,1854,nan
11.08.2025,00:24:41,10.80,91.00,15.31,78.00,1849,nan
11.08.2025,00:29:41,10.80,92.00,15.25,78.00,1850,nan
11.08.2025,00:34:40,10.70,92.00,15.25,78.00,1849,nan
11.08.2025,00:39:40,10.70,93.00,15.19,78.00,1856,nan
11.08.2025,00:44:40,10.70,93.00,15.12,78.00,1851,nan
11.08.2025,00:49:40,10.80,93.00,15.06,79.00,1847,nan
11.08.2025,00:54:40,10.60,92.00,15.00,79.00,1846,nan
11.08.2025,00:59:39,10.60,92.00,15.00,79.00,1846,nan
11.08.2025,01:04:39,10.40,93.00,14.94,79.00,1845,nan
11.08.2025,01:09:39,10.40,93.00,14.88,79.00,1847,nan
11.08.2025,01:14:39,10.40,93.00,14.81,79.00,1843,nan
11.08.2025,01:19:39,10.30,93.00,14.81,79.00,1845,nan
11.08.2025,01:24:39,10.30,92.00,14.75,79.00,1841,nan
11.08.2025,01:29:39,10.20,92.00,14.69,79.00,1845,nan
11.08.2025,01:34:38,10.10,93.00,14.56,79.00,1846,nan
11.08.2025,01:39:38,10.10,93.00,14.56,79.00,1846,nan
11.08.2025,01:44:38,10.00,93.00,14.50,79.00,1846,nan
11.08.2025,01:49:38,10.00,93.00,14.44,79.00,1847,nan
11.08.2025,01:54:38,9.90,94.00,14.44,79.00,1847,nan
11.08.2025,01:59:37,9.80,94.00,14.38,79.00,1845,nan
11.08.2025,02:04:37,9.80,94.00,14.31,79.00,1846,nan
11.08.2025,02:09:37,9.70,94.00,14.25,79.00,1841,nan
11.08.2025,02:14:36,9.70,93.00,14.25,79.00,1847,nan
11.08.2025,02:19:36,9.60,93.00,14.19,79.00,1841,nan
11.08.2025,02:24:36,9.50,94.00,14.12,79.00,1840,nan
11.08.2025,02:29:36,9.50,94.00,14.06,79.00,1840,nan
11.08.2025,02:34:36,9.50,95.00,14.06,79.00,1843,nan
11.08.2025,02:39:36,9.70,95.00,14.00,79.00,1841,nan
11.08.2025,02:44:36,9.60,95.00,14.00,79.00,1843,nan
11.08.2025,02:49:35,9.50,95.00,13.94,79.00,1839,nan
11.08.2025,02:54:35,9.50,95.00,13.88,79.00,1845,nan
11.08.2025,02:59:35,9.40,95.00,13.81,79.00,1845,nan
11.08.2025,03:04:34,9.40,95.00,13.81,79.00,1845,nan
11.08.2025,03:09:34,9.40,95.00,13.81,79.00,1846,nan
11.08.2025,03:14:34,9.30,95.00,13.75,79.00,1844,nan
11.08.2025,03:19:33,9.30,95.00,13.69,79.00,1840,nan
11.08.2025,03:24:33,9.20,95.00,13.62,79.00,1847,nan
11.08.2025,03:29:33,9.40,96.00,13.62,79.00,1842,nan
11.08.2025,03:34:33,9.40,95.00,13.56,79.00,1846,nan
11.08.2025,03:39:32,9.40,96.00,13.56,79.00,1846,nan
11.08.2025,03:44:32,9.30,95.00,13.50,79.00,1840,nan
11.08.2025,03:49:32,9.20,96.00,13.50,79.00,1841,nan
11.08.2025,03:54:32,9.30,96.00,13.50,78.00,1853,nan
11.08.2025,03:59:31,9.20,96.00,13.38,79.00,1845,nan
11.08.2025,04:04:31,9.20,95.00,13.38,82.00,1808,nan
11.08.2025,04:09:31,9.20,96.00,13.31,79.00,1841,nan
11.08.2025,04:14:31,9.00,95.00,13.31,79.00,1841,nan
11.08.2025,04:19:30,8.80,94.00,13.25,79.00,1841,nan
11.08.2025,04:24:30,8.80,95.00,13.25,79.00,1846,nan
11.08.2025,04:29:30,8.90,95.00,13.19,79.00,1843,nan
11.08.2025,04:34:30,8.80,95.00,13.19,79.00,1843,nan
11.08.2025,04:39:30,8.60,95.00,13.12,79.00,1841,nan
11.08.2025,04:44:29,8.60,95.00,13.12,79.00,1845,nan
11.08.2025,04:49:29,8.50,95.00,13.06,79.00,1841,4.08
11.08.2025,04:54:29,8.50,95.00,13.00,79.00,1840,8.16
11.08.2025,04:59:28,8.50,95.00,13.00,79.00,1840,9.18
11.08.2025,05:04:28,8.50,96.00,12.94,79.00,1840,16.32
11.08.2025,05:09:28,8.40,95.00,12.88,79.00,1840,32.64
11.08.2025,05:14:28,8.30,94.00,12.88,79.00,1843,56.23
11.08.2025,05:19:28,8.40,96.00,12.81,79.00,1842,97.92
