DATE,TIME,AIR_TEMPERATURE[C],AIR_HUMIDITY[%],SOIL_TEMPERATURE[C],SOIL_MOISTURE[%],SOIL_MOISTURE[RAW],LIGHT_LEVEL[LUX]
09.07.2025,13:36:45,nan,nan,23.75,0.00,2671,174.96
09.07.2025,13:37:02,24.20,59.00,23.75,0.00,2667,175.25
09.07.2025,13:37:17,24.40,59.00,23.75,0.00,2667,141.91
09.07.2025,13:37:32,24.40,67.00,23.75,0.00,2665,160.92
09.07.2025,13:37:47,24.40,60.00,23.75,0.00,2666,164.69
09.07.2025,13:38:02,24.40,59.00,23.75,0.00,2668,159.82
09.07.2025,13:38:17,24.40,60.00,23.75,0.00,1654,147.09
09.07.2025,13:38:32,24.50,59.00,23.75,0.00,1649,156.74
09.07.2025,13:38:46,24.50,59.00,23.75,0.00,1648,158.55
09.07.2025,13:39:01,24.50,59.00,23.75,0.00,1647,160.59
09.07.2025,13:39:16,24.60,59.00,23.69,0.00,1643,159.93
09.07.2025,13:39:31,24.60,58.00,23.75,0.00,1642,158.93
09.07.2025,13:39:46,24.60,59.00,23.75,0.00,1639,157.56
09.07.2025,13:40:01,24.60,58.00,23.75,0.00,1637,163.75
09.07.2025,13:40:16,24.60,59.00,23.75,0.00,1633,159.68
09.07.2025,13:40:30,24.70,60.00,23.75,0.00,1634,158.79
09.07.2025,13:40:45,24.70,59.00,23.75,0.00,2372,156.58
09.07.2025,13:41:00,24.70,59.00,23.75,0.00,2666,152.35
09.07.2025,13:41:15,24.70,59.00,23.75,0.00,2663,152.02
09.07.2025,13:41:30,24.70,58.00,23.75,0.00,2666,151.02
09.07.2025,13:41:45,24.70,58.00,23.75,0.00,2667,132.15
09.07.2025,13:42:00,24.70,58.00,23.75,0.00,2666,134.84
09.07.2025,13:42:14,24.70,58.00,23.75,0.00,2665,132.75
09.07.2025,13:42:29,24.70,58.00,23.75,0.00,2667,134.27
09.07.2025,13:42:44,24.70,58.00,23.75,0.00,2668,135.00
09.07.2025,13:42:59,24.70,58.00,23.75,0.00,2665,95.29
09.07.2025,13:45:59,nan,nan,23.75,0.00,2671,75.93
09.07.2025,13:46:16,24.90,59.00,23.75,0.00,2666,131.70
09.07.2025,13:46:48,24.90,58.00,23.75,0.00,2670,108.21
09.07.2025,13:47:50,24.80,58.00,23.75,0.00,2666,127.09
09.07.2025,13:48:52,24.80,58.00,23.75,0.00,2663,71.13
09.07.2025,13:49:55,24.80,59.00,23.75,0.00,2665,110.92
09.07.2025,13:50:57,24.80,58.00,23.75,0.00,2667,77.09
09.07.2025,13:52:00,24.80,60.00,23.75,0.00,2666,79.79
09.07.2025,13:54:25,24.80,58.00,23.75,0.00,2671,126.89
09.07.2025,13:54:40,24.80,58.00,23.75,0.00,2669,137.11
09.07.2025,13:54:55,24.80,58.00,23.75,0.00,2667,103.27
09.07.2025,13:55:10,24.80,58.00,23.75,0.00,2669,128.08
09.07.2025,14:04:00,24.70,59.00,23.75,30.00,2348,1.51
09.07.2025,14:04:15,24.70,59.00,23.75,30.00,2347,1.51
09.07.2025,14:04:29,24.70,59.00,23.75,30.00,2352,1.62
09.07.2025,14:04:44,24.70,59.00,23.75,30.00,2349,1.62
09.07.2025,14:04:59,24.70,59.00,23.75,30.00,2351,1.62
09.07.2025,14:05:14,24.70,58.00,23.75,30.00,2352,1.49
09.07.2025,14:12:05,24.70,58.00,23.81,0.00,2671,53.88
09.07.2025,14:12:21,24.70,58.00,23.81,0.00,2667,52.38
09.07.2025,14:12:36,24.70,58.00,23.81,0.00,2672,49.97
09.07.2025,14:12:43,24.70,58.00,23.81,0.00,2669,53.85
09.07.2025,14:17:33,24.70,58.00,23.88,0.00,2665,38.50
09.07.2025,14:18:43,24.80,58.00,23.81,0.00,2671,32.38
09.07.2025,14:18:50,24.70,58.00,23.81,0.00,2671,30.83
09.07.2025,14:23:50,24.80,58.00,23.81,0.00,2668,3.39
09.07.2025,14:24:58,24.70,60.00,23.81,0.00,2678,2.82
09.07.2025,14:28:19,24.80,59.00,23.81,3.00,2627,17.86
09.07.2025,14:28:59,25.00,58.00,23.81,5.00,2609,18.05
09.07.2025,14:49:31,nan,nan,24.88,0.00,2672,40.52
09.07.2025,14:49:48,24.60,59.00,24.88,0.00,2670,38.01
09.07.2025,14:50:02,24.60,59.00,24.88,0.00,2666,42.20
09.07.2025,14:50:16,24.60,59.00,24.88,0.00,2669,42.72
09.07.2025,14:50:31,24.60,59.00,24.88,0.00,2667,43.45
09.07.2025,14:51:00,24.70,59.00,24.88,0.00,2670,35.39
09.07.2025,14:51:06,24.60,59.00,24.88,0.00,2669,43.67
09.07.2025,14:51:20,24.60,59.00,24.88,0.00,2669,44.82
09.07.2025,14:51:51,24.70,59.00,31.56,2.00,2634,42.29
09.07.2025,14:52:00,24.60,59.00,31.56,3.00,2628,47.95
09.07.2025,14:52:14,24.60,59.00,31.50,2.00,2635,48.32
09.07.2025,14:52:28,24.60,59.00,31.50,2.00,2637,46.85
09.07.2025,14:52:43,24.60,59.00,31.50,3.00,2624,43.11
09.07.2025,14:52:57,24.60,59.00,31.50,3.00,2631,48.09
09.07.2025,14:53:12,24.60,59.00,31.50,2.00,2635,48.54
09.07.2025,14:53:26,24.60,59.00,31.50,3.00,2628,49.13
09.07.2025,14:53:40,24.60,59.00,31.50,2.00,2634,52.05
09.07.2025,14:53:55,24.60,59.00,31.44,3.00,2633,52.12
09.07.2025,14:54:09,24.60,59.00,31.50,3.00,2633,52.14
09.07.2025,14:54:24,24.60,59.00,31.44,2.00,2639,52.59
09.07.2025,14:56:12,24.70,59.00,24.88,0.00,2672,57.31
09.07.2025,14:56:28,24.60,59.00,24.88,0.00,2669,57.89
09.07.2025,14:56:43,24.60,59.00,24.88,0.00,2670,59.05
09.07.2025,14:56:57,nan,nan,24.88,0.00,2671,59.36
09.07.2025,17:24:01,25.00,60.00,24.75,2.00,2639,72.86
09.07.2025,17:24:11,25.00,60.00,24.75,2.00,2635,72.65
09.07.2025,17:29:11,25.00,59.00,20.56,3.00,2626,0.00
09.07.2025,17:34:11,21.80,61.00,18.88,45.00,2189,912.62
09.07.2025,17:39:10,21.50,67.00,18.88,48.00,2161,0.00
09.07.2025,17:44:10,21.90,65.00,18.88,51.00,2130,0.00
09.07.2025,17:49:10,22.20,65.00,18.94,53.00,2113,0.00
09.07.2025,17:54:10,22.20,67.00,18.94,54.00,2099,0.00
09.07.2025,17:59:10,22.60,64.00,19.00,55.00,2089,0.00
09.07.2025,18:04:10,22.70,63.00,19.00,56.00,2078,0.00
09.07.2025,18:09:09,22.20,66.00,19.00,58.00,2064,0.00
09.07.2025,18:14:09,22.30,63.00,19.00,59.00,2047,0.00
09.07.2025,18:19:09,21.60,65.00,18.94,60.00,2042,0.00
09.07.2025,18:24:08,21.70,65.00,18.88,59.00,2046,0.00
09.07.2025,18:29:08,21.70,65.00,18.88,61.00,2032,252.47
09.07.2025,18:34:08,21.10,66.00,18.81,61.00,2026,817.67
09.07.2025,18:39:07,20.80,67.00,18.69,62.00,2016,1118.30
09.07.2025,18:44:07,20.10,69.00,18.56,64.00,2002,1545.79
09.07.2025,18:49:06,20.00,70.00,18.50,65.00,1992,1855.82
09.07.2025,18:54:06,19.70,70.00,18.44,65.00,1986,1895.19
09.07.2025,18:59:06,19.70,68.00,18.31,65.00,1983,1670.95
09.07.2025,19:04:05,19.70,70.00,18.25,65.00,1989,2073.20
09.07.2025,19:09:05,19.70,70.00,18.19,65.00,1982,2396.36
09.07.2025,19:14:05,19.70,71.00,18.12,66.00,1975,2162.79
09.07.2025,19:24:05,19.40,70.00,18.00,66.00,1976,1286.89
09.07.2025,19:29:05,19.30,69.00,17.88,65.00,1983,1554.88
09.07.2025,19:34:05,19.30,69.00,17.81,66.00,1981,2036.34
09.07.2025,19:39:05,19.40,69.00,17.75,66.00,1975,1624.78
09.07.2025,19:44:05,19.50,68.00,17.75,65.00,1984,724.25
09.07.2025,19:49:05,20.00,68.00,17.69,66.00,1975,360.78
09.07.2025,19:54:04,20.60,67.00,17.69,66.00,1975,0.00
09.07.2025,19:59:05,21.50,64.00,17.69,66.00,1977,0.00
09.07.2025,20:04:05,21.60,63.00,17.75,66.00,1978,0.00
09.07.2025,20:09:05,21.20,63.00,17.75,66.00,1974,0.00
09.07.2025,20:14:05,20.90,66.00,17.75,66.00,1981,0.00
09.07.2025,20:19:05,20.70,64.00,17.69,66.00,1975,37.82
09.07.2025,20:24:05,20.80,62.00,17.62,66.00,1975,780.48
09.07.2025,20:29:04,20.80,62.00,17.56,66.00,1977,862.54
09.07.2025,20:34:04,20.30,63.00,17.50,66.00,1981,1459.08
09.07.2025,20:39:04,19.90,64.00,17.50,66.00,1975,1706.95
09.07.2025,20:44:03,19.50,66.00,17.38,66.00,1977,1341.23
09.07.2025,20:49:03,19.10,67.00,17.25,66.00,1977,970.71
09.07.2025,20:54:02,18.60,69.00,17.19,66.00,1975,725.77
09.07.2025,20:59:02,18.10,73.00,17.06,66.00,1975,542.83
09.07.2025,21:04:01,17.80,74.00,17.00,67.00,1966,419.31
09.07.2025,21:09:01,17.40,76.00,16.94,67.00,1968,336.05
09.07.2025,21:14:01,17.40,76.00,16.81,68.00,1961,234.18
09.07.2025,21:19:00,17.20,77.00,16.75,67.00,1963,155.70
09.07.2025,21:24:00,17.00,78.00,16.75,67.00,1965,101.60
09.07.2025,21:29:00,16.90,78.00,16.62,68.00,1956,58.68
09.07.2025,21:33:59,16.60,80.00,16.56,68.00,1958,34.67
09.07.2025,21:38:59,16.70,79.00,16.56,68.00,1955,20.27
09.07.2025,21:43:59,16.60,78.00,16.50,68.00,1955,11.54
09.07.2025,21:48:59,16.50,79.00,16.44,68.00,1952,6.63
09.07.2025,21:53:59,16.40,78.00,16.31,68.00,1955,3.51
09.07.2025,21:58:58,16.30,79.00,16.25,69.00,1949,1.76
09.07.2025,22:03:58,16.10,79.00,16.25,69.00,1942,1.16
09.07.2025,22:08:58,16.20,79.00,16.19,68.00,1951,0.59
09.07.2025,22:13:58,16.00,79.00,16.12,68.00,1951,0.44
09.07.2025,22:18:57,16.10,78.00,16.06,69.00,1949,0.22
09.07.2025,22:23:57,16.00,79.00,16.00,69.00,1947,0.08
09.07.2025,22:28:57,15.80,79.00,15.94,69.00,1947,0.16
09.07.2025,22:33:57,15.80,79.00,15.94,69.00,1945,nan
09.07.2025,22:38:56,15.80,79.00,15.88,69.00,1943,0.16
09.07.2025,22:43:56,15.60,80.00,15.81,70.00,1939,0.16
09.07.2025,22:48:56,15.60,81.00,15.75,69.00,1943,nan
09.07.2025,22:53:56,15.60,80.00,15.75,69.00,1943,nan
09.07.2025,22:58:56,15.60,81.00,15.69,70.00,1936,nan
09.07.2025,23:03:56,15.40,81.00,15.69,69.00,1941,nan
09.07.2025,23:08:56,15.40,81.00,15.62,70.00,1936,nan
09.07.2025,23:13:55,15.30,81.00,15.56,70.00,1936,nan
09.07.2025,23:18:55,15.30,81.00,15.50,69.00,1943,nan
09.07.2025,23:23:55,15.30,81.00,15.44,70.00,1936,nan
09.07.2025,23:28:55,14.90,83.00,15.44,69.00,1942,nan
09.07.2025,23:33:55,15.00,82.00,15.38,69.00,1941,0.16
09.07.2025,23:38:55,14.90,82.00,15.38,70.00,1936,nan
09.07.2025,23:43:55,14.90,82.00,15.31,70.00,1935,nan
09.07.2025,23:48:54,14.80,82.00,15.31,71.00,1927,0.16
09.07.2025,23:53:54,14.90,82.00,15.25,70.00,1937,nan
09.07.2025,23:58:54,14.80,81.00,15.25,70.00,1940,nan
