DATE,TIME,AIR_TEMPERATURE[C],AIR_HUMIDITY[%],SOIL_TEMPERATURE[C],SOIL_MOISTURE[%],SOIL_MOISTURE[RAW],LIGHT_LEVEL[LUX]
26.07.2025,00:00:41,15.60,98.00,18.12,88.00,1749,nan
26.07.2025,00:05:41,15.60,99.00,18.06,88.00,1750,nan
26.07.2025,00:10:41,15.40,98.00,18.00,88.00,1748,nan
26.07.2025,00:15:40,15.40,99.00,17.94,88.00,1750,nan
26.07.2025,00:20:40,15.40,99.00,17.94,88.00,1748,nan
26.07.2025,00:25:40,15.30,98.00,17.88,88.00,1747,nan
26.07.2025,00:30:40,15.30,99.00,17.81,88.00,1749,nan
26.07.2025,00:35:39,15.10,99.00,17.75,88.00,1749,nan
26.07.2025,00:40:39,15.40,99.00,17.69,88.00,1750,nan
26.07.2025,00:45:38,15.20,99.00,17.69,88.00,1747,nan
26.07.2025,00:50:38,15.10,99.00,17.62,88.00,1747,nan
26.07.2025,00:55:38,15.00,99.00,17.56,88.00,1746,nan
26.07.2025,01:00:37,14.90,99.00,17.56,88.00,1751,nan
26.07.2025,01:05:37,14.80,99.00,17.56,88.00,1746,nan
26.07.2025,01:10:37,14.80,99.00,17.44,88.00,1746,nan
26.07.2025,01:15:36,14.80,99.00,17.44,88.00,1748,nan
26.07.2025,01:20:36,14.70,99.00,17.38,88.00,1749,nan
26.07.2025,01:25:37,14.70,99.00,17.31,88.00,1749,nan
26.07.2025,01:30:36,14.70,99.00,17.25,88.00,1748,nan
26.07.2025,01:35:36,14.60,99.00,17.25,88.00,1746,nan
26.07.2025,01:40:36,14.50,99.00,17.25,88.00,1747,nan
26.07.2025,01:45:35,14.50,99.00,17.19,88.00,1744,nan
26.07.2025,01:50:35,14.50,99.00,17.12,88.00,1747,nan
26.07.2025,01:55:35,14.70,99.00,17.06,88.00,1749,nan
26.07.2025,02:00:34,14.70,99.00,17.06,88.00,1748,nan
26.07.2025,02:05:34,14.60,99.00,17.00,88.00,1745,nan
26.07.2025,02:10:34,14.50,99.00,17.00,88.00,1751,nan
26.07.2025,02:15:33,14.40,99.00,17.00,88.00,1749,nan
26.07.2025,02:20:33,14.40,99.00,16.94,88.00,1747,nan
26.07.2025,02:25:33,14.50,99.00,16.88,88.00,1751,nan
26.07.2025,02:30:33,14.40,99.00,16.88,88.00,1747,nan
26.07.2025,02:35:32,14.50,99.00,16.81,88.00,1750,nan
26.07.2025,02:40:32,14.40,99.00,16.81,88.00,1749,nan
26.07.2025,02:45:32,14.40,99.00,16.75,88.00,1750,nan
26.07.2025,02:50:32,14.40,99.00,16.69,88.00,1749,nan
26.07.2025,02:55:31,14.30,99.00,16.75,88.00,1746,nan
26.07.2025,03:00:31,14.20,99.00,16.62,88.00,1751,nan
26.07.2025,03:05:31,14.30,99.00,16.62,88.00,1751,nan
26.07.2025,03:10:31,14.90,99.00,16.62,88.00,1748,nan
26.07.2025,03:15:31,14.50,99.00,16.56,88.00,1747,nan
26.07.2025,03:20:31,14.70,99.00,16.56,88.00,1749,nan
26.07.2025,03:25:30,14.70,99.00,16.56,88.00,1748,nan
26.07.2025,03:30:30,14.70,99.00,16.56,88.00,1749,nan
26.07.2025,03:35:30,15.10,99.00,16.56,88.00,1747,nan
26.07.2025,03:40:29,14.90,99.00,16.56,88.00,1747,nan
26.07.2025,03:45:29,14.80,99.00,16.50,88.00,1747,nan
26.07.2025,03:50:29,14.80,99.00,16.50,88.00,1749,0.00
26.07.2025,03:55:29,15.10,99.00,16.50,88.00,1746,nan
26.07.2025,04:00:29,14.60,99.00,16.44,88.00,1749,nan
26.07.2025,04:05:28,14.40,99.00,16.44,88.00,1749,nan
26.07.2025,04:10:28,14.40,99.00,16.44,88.00,1750,nan
26.07.2025,04:15:28,14.30,99.00,16.38,88.00,1747,nan
26.07.2025,04:20:27,14.20,99.00,16.44,88.00,1749,4.08
26.07.2025,04:25:27,14.20,99.00,16.38,88.00,1748,8.16
26.07.2025,04:30:27,14.30,99.00,16.38,88.00,1750,9.18
26.07.2025,04:35:27,14.80,99.00,16.31,88.00,1750,12.75
26.07.2025,04:40:26,15.00,99.00,16.31,88.00,1748,23.61
26.07.2025,04:45:26,15.70,99.00,16.38,88.00,1749,39.91
26.07.2025,04:50:26,15.80,99.00,16.38,88.00,1750,52.65
26.07.2025,04:55:26,16.00,99.00,16.44,88.00,1749,78.02
26.07.2025,05:00:25,16.00,99.00,16.44,88.00,1750,107.12
26.07.2025,05:05:25,16.00,99.00,16.50,88.00,1751,107.12
26.07.2025,05:10:25,16.10,99.00,16.56,88.00,1750,163.65
26.07.2025,05:15:24,16.20,99.00,16.56,88.00,1751,278.95
26.07.2025,05:20:25,16.20,99.00,16.62,88.00,1749,408.94
26.07.2025,05:25:24,16.10,99.00,16.62,88.00,1750,437.03
26.07.2025,05:30:24,16.10,99.00,16.62,88.00,1751,557.69
26.07.2025,05:35:24,16.40,99.00,16.62,88.00,1750,658.74
26.07.2025,05:40:24,16.10,99.00,16.62,88.00,1749,644.90
26.07.2025,05:45:23,16.40,99.00,16.62,88.00,1746,791.01
26.07.2025,05:50:23,16.60,99.00,16.69,88.00,1746,827.21
26.07.2025,05:55:22,16.70,99.00,16.69,88.00,1746,989.91
26.07.2025,06:00:22,16.60,99.00,16.75,88.00,1747,1167.50
26.07.2025,06:05:22,16.60,99.00,16.75,88.00,1746,1769.28
26.07.2025,06:10:22,16.70,99.00,16.75,88.00,1747,2589.78
26.07.2025,06:15:22,17.00,99.00,16.81,88.00,1752,1646.55
26.07.2025,06:20:22,17.20,99.00,16.88,88.00,1747,1574.98
26.07.2025,06:25:21,17.00,99.00,16.88,88.00,1750,2368.84
26.07.2025,06:30:21,17.10,99.00,16.94,88.00,1747,2193.64
26.07.2025,06:35:21,17.00,99.00,16.94,88.00,1749,1820.71
26.07.2025,06:40:21,17.00,99.00,16.94,88.00,1749,1948.11
26.07.2025,06:45:20,16.90,99.00,16.94,88.00,1749,2404.71
26.07.2025,06:50:20,17.30,99.00,17.00,88.00,1750,2896.32
26.07.2025,06:55:20,17.60,99.00,17.00,87.00,1755,4905.96
26.07.2025,07:00:20,18.40,99.00,17.12,87.00,1758,4290.11
26.07.2025,07:05:20,18.60,98.00,17.19,87.00,1755,5458.21
26.07.2025,07:10:20,18.60,97.00,17.25,88.00,1754,5211.57
26.07.2025,07:15:20,19.00,97.00,17.38,87.00,1758,5120.90
26.07.2025,07:20:19,18.80,96.00,17.44,87.00,1757,5117.23
26.07.2025,07:25:19,19.10,95.00,17.50,87.00,1759,5091.85
26.07.2025,07:30:19,19.10,96.00,17.62,87.00,1758,4625.88
26.07.2025,07:35:18,19.10,95.00,17.69,87.00,1757,5284.07
26.07.2025,07:40:18,19.20,96.00,17.75,87.00,1757,6103.89
26.07.2025,07:45:18,19.30,95.00,17.81,87.00,1761,5209.81
26.07.2025,07:50:18,19.30,94.00,17.88,87.00,1759,4254.14
26.07.2025,07:55:17,19.10,95.00,17.94,87.00,1758,4393.77
26.07.2025,08:00:17,19.00,95.00,17.94,87.00,1759,4959.60
26.07.2025,08:05:17,19.20,95.00,18.00,87.00,1759,5683.48
26.07.2025,08:10:16,19.50,94.00,18.06,87.00,1761,4714.80
26.07.2025,08:15:16,19.40,94.00,18.12,87.00,1762,4605.88
26.07.2025,08:20:16,19.40,95.00,18.12,87.00,1759,5041.15
26.07.2025,08:25:16,19.50,94.00,18.19,87.00,1759,6247.13
26.07.2025,08:30:15,19.50,94.00,18.19,87.00,1760,6011.30
26.07.2025,08:35:15,19.90,93.00,18.25,87.00,1759,6544.48
26.07.2025,08:40:15,19.90,93.00,18.31,87.00,1762,6544.48
26.07.2025,08:45:15,20.00,92.00,18.38,87.00,1759,6876.32
26.07.2025,08:50:15,20.10,91.00,18.44,87.00,1760,8080.78
26.07.2025,08:55:15,20.50,92.00,18.50,87.00,1762,7103.01
26.07.2025,09:00:15,20.80,90.00,18.56,87.00,1761,6346.85
26.07.2025,09:05:14,20.50,91.00,18.62,86.00,1765,6363.34
26.07.2025,09:10:14,20.60,92.00,18.69,87.00,1762,7358.60
26.07.2025,09:15:14,21.00,90.00,18.75,87.00,1762,8936.11
26.07.2025,09:20:14,20.90,89.00,18.81,87.00,1764,10091.31
26.07.2025,09:25:15,21.50,89.00,18.94,87.00,1762,10461.21
26.07.2025,09:30:14,21.90,86.00,19.06,87.00,1763,8789.23
26.07.2025,09:35:14,21.90,86.00,19.06,86.00,1766,11586.11
26.07.2025,09:40:14,22.10,86.00,19.19,86.00,1765,13142.30
26.07.2025,09:45:14,22.80,83.00,19.31,87.00,1763,14612.93
26.07.2025,09:50:14,22.90,81.00,19.50,86.00,1766,16433.37
26.07.2025,09:55:14,23.80,79.00,19.62,86.00,1767,16810.96
26.07.2025,10:00:14,23.60,79.00,19.75,86.00,1770,16389.34
26.07.2025,10:05:15,24.40,79.00,19.88,86.00,1767,16474.64
26.07.2025,10:10:15,24.90,76.00,20.00,87.00,1759,17062.42
26.07.2025,10:15:15,24.00,78.00,20.12,86.00,1770,18753.52
26.07.2025,10:20:15,24.80,77.00,20.25,86.00,1767,15916.06
26.07.2025,10:25:15,25.30,75.00,20.38,86.00,1773,20632.78
26.07.2025,10:30:15,26.50,74.00,20.50,86.00,1771,16101.23
26.07.2025,10:35:14,25.80,72.00,20.62,86.00,1767,19426.24
26.07.2025,10:40:14,25.70,72.00,20.75,86.00,1768,11609.81
26.07.2025,10:45:14,25.10,75.00,20.81,86.00,1770,14762.35
26.07.2025,10:50:13,24.40,74.00,20.81,86.00,1767,14963.63
26.07.2025,10:55:13,24.90,73.00,20.81,86.00,1767,9619.28
26.07.2025,11:00:13,25.00,72.00,20.88,86.00,1770,13137.85
26.07.2025,11:05:12,23.90,77.00,20.88,86.00,1773,13748.60
26.07.2025,11:10:12,23.90,76.00,20.81,86.00,1771,11020.00
