DATE,TIME,AIR_TEMPERATURE[C],AIR_HUMIDITY[%],SOIL_TEMPERATURE[C],SOIL_MOISTURE[%],SOIL_MOISTURE[RAW],LIGHT_LEVEL[LUX]
08.08.2025,17:36:38,24.60,64.00,22.50,51.00,2137,4403.69
08.08.2025,17:41:38,24.90,59.00,22.25,51.00,2128,6824.70
08.08.2025,17:46:38,25.40,55.00,22.06,53.00,2114,7786.56
08.08.2025,17:51:38,25.50,55.00,21.81,54.00,2105,6174.63
08.08.2025,17:56:37,25.40,54.00,21.69,54.00,2098,5494.74
08.08.2025,18:01:37,24.70,55.00,21.50,55.00,2091,5136.90
08.08.2025,18:06:36,24.20,58.00,21.31,56.00,2084,4495.42
08.08.2025,18:11:36,23.90,59.00,21.19,57.00,2075,3465.59
08.08.2025,18:16:36,23.80,58.00,21.00,56.00,2076,3698.47
08.08.2025,18:21:35,23.90,59.00,20.94,57.00,2069,4312.84
08.08.2025,18:26:35,24.00,59.00,20.94,57.00,2071,6712.12
08.08.2025,18:31:35,24.80,58.00,20.88,57.00,2067,6462.81
08.08.2025,18:36:35,25.00,56.00,20.88,57.00,2069,6868.91
08.08.2025,18:41:35,24.90,56.00,20.81,57.00,2068,5340.31
08.08.2025,18:46:35,24.80,58.00,20.75,58.00,2064,3631.58
08.08.2025,18:51:34,24.00,59.00,20.62,57.00,2068,3657.52
08.08.2025,18:56:34,23.60,60.00,20.50,57.00,2065,5000.19
08.08.2025,19:01:34,23.60,60.00,20.44,57.00,2065,4727.71
08.08.2025,19:06:33,23.80,62.00,20.38,58.00,2064,3957.31
08.08.2025,19:11:33,23.50,61.00,20.38,58.00,2063,3874.43
08.08.2025,19:16:32,23.10,67.00,20.31,58.00,2059,3879.48
08.08.2025,19:21:32,22.70,66.00,20.31,58.00,2055,3629.71
08.08.2025,19:26:32,22.70,64.00,20.19,59.00,2046,2708.04
08.08.2025,19:31:32,22.30,76.00,20.12,59.00,2045,2322.90
08.08.2025,19:36:31,21.50,80.00,20.12,60.00,2037,2253.54
08.08.2025,19:41:31,21.20,80.00,20.06,60.00,2041,2025.66
08.08.2025,19:46:31,21.00,80.00,20.00,61.00,2031,1672.84
08.08.2025,19:51:30,20.70,84.00,19.94,61.00,2029,1611.48
08.08.2025,19:56:30,20.50,85.00,19.88,61.00,2031,1320.70
08.08.2025,20:01:29,20.10,83.00,19.75,62.00,2015,1132.22
08.08.2025,20:06:29,19.70,83.00,19.69,62.00,2016,950.63
08.08.2025,20:11:29,19.50,86.00,19.62,63.00,2003,840.14
08.08.2025,20:16:29,18.90,83.00,19.56,64.00,2000,549.29
08.08.2025,20:21:29,18.60,84.00,19.44,64.00,1995,406.00
08.08.2025,20:26:28,18.10,84.00,19.38,65.00,1989,295.89
08.08.2025,20:31:28,17.50,87.00,19.25,66.00,1978,195.87
08.08.2025,20:36:28,17.60,90.00,19.12,67.00,1968,123.40
08.08.2025,20:41:27,17.50,90.00,19.06,67.00,1969,79.94
08.08.2025,20:46:27,17.30,91.00,19.00,67.00,1963,47.35
08.08.2025,20:51:27,17.00,88.00,18.88,68.00,1957,25.98
08.08.2025,20:56:27,17.20,90.00,18.81,68.00,1953,12.75
08.08.2025,21:01:27,17.00,90.00,18.75,68.00,1951,5.44
08.08.2025,21:06:26,17.00,91.00,18.69,68.00,1953,4.08
08.08.2025,21:11:26,16.90,90.00,18.62,68.00,1951,nan
08.08.2025,21:16:26,16.80,92.00,18.56,69.00,1946,nan
08.08.2025,21:21:26,16.70,92.00,18.50,70.00,1936,inf
08.08.2025,21:26:26,16.40,91.00,18.38,69.00,1942,nan
08.08.2025,21:31:25,16.30,92.00,18.38,70.00,1938,nan
08.08.2025,21:36:25,16.40,92.00,18.31,70.00,1936,nan
08.08.2025,21:41:25,16.40,93.00,18.25,66.00,1974,nan
08.08.2025,21:46:25,16.20,93.00,18.19,70.00,1935,nan
08.08.2025,21:51:24,16.00,93.00,18.12,70.00,1932,nan
08.08.2025,21:56:24,15.80,93.00,18.06,70.00,1935,nan
08.08.2025,22:01:24,15.60,93.00,18.00,71.00,1925,nan
08.08.2025,22:06:23,15.40,94.00,17.94,71.00,1925,nan
08.08.2025,22:11:23,15.50,94.00,17.88,71.00,1927,nan
08.08.2025,22:16:23,15.40,94.00,17.75,71.00,1923,nan
08.08.2025,22:21:22,15.20,94.00,17.69,71.00,1925,nan
08.08.2025,22:26:22,15.20,94.00,17.62,71.00,1923,nan
08.08.2025,22:31:22,15.10,95.00,17.56,71.00,1926,nan
08.08.2025,22:36:22,15.00,95.00,17.56,72.00,1917,nan
08.08.2025,22:41:22,15.00,95.00,17.50,72.00,1918,nan
08.08.2025,22:46:22,14.90,95.00,17.44,71.00,1922,nan
08.08.2025,22:51:21,14.70,95.00,17.38,72.00,1915,nan
08.08.2025,22:56:21,14.60,95.00,17.31,72.00,1915,nan
08.08.2025,23:01:20,14.40,95.00,17.25,72.00,1913,nan
08.08.2025,23:06:20,14.30,96.00,17.19,72.00,1914,nan
08.08.2025,23:11:20,14.30,96.00,17.12,73.00,1906,nan
08.08.2025,23:16:20,14.30,95.00,17.06,72.00,1910,nan
08.08.2025,23:21:20,14.20,95.00,17.00,73.00,1904,nan
08.08.2025,23:26:19,13.90,96.00,16.94,73.00,1909,nan
08.08.2025,23:31:19,13.90,95.00,16.88,73.00,1904,nan
08.08.2025,23:36:19,13.90,96.00,16.75,73.00,1903,nan
08.08.2025,23:41:19,13.70,96.00,16.69,73.00,1904,nan
08.08.2025,23:46:19,13.60,97.00,16.62,76.00,1875,nan
08.08.2025,23:51:19,13.60,97.00,16.62,73.00,1905,nan
08.08.2025,23:56:19,13.50,97.00,16.56,73.00,1903,nan
