DATE,TIME,AIR_TEMPERATURE[C],AIR_HUMIDITY[%],SOIL_TEMPERATURE[C],SOIL_MOISTURE[%],SOIL_MOISTURE[RAW],LIGHT_LEVEL[LUX]
23.07.2025,00:03:47,14.50,97.00,16.50,62.00,2017,nan
23.07.2025,00:08:47,14.60,97.00,16.50,62.00,2016,nan
23.07.2025,00:13:47,14.70,97.00,16.44,62.00,2015,nan
23.07.2025,00:18:47,14.70,97.00,16.38,62.00,2019,nan
23.07.2025,00:23:46,14.70,97.00,16.38,62.00,2018,nan
23.07.2025,00:28:46,14.60,97.00,16.31,62.00,2017,nan
23.07.2025,00:33:46,14.70,97.00,16.31,62.00,2016,nan
23.07.2025,00:38:46,14.50,97.00,16.25,62.00,2015,nan
23.07.2025,00:43:46,14.40,97.00,16.19,62.00,2017,nan
23.07.2025,00:48:45,14.30,97.00,16.19,62.00,2013,nan
23.07.2025,00:53:45,14.40,97.00,16.19,62.00,2013,nan
23.07.2025,00:58:45,14.30,97.00,16.12,62.00,2013,nan
23.07.2025,01:03:45,14.20,97.00,16.12,62.00,2018,nan
23.07.2025,01:08:44,14.20,97.00,16.06,62.00,2013,nan
23.07.2025,01:13:44,14.10,96.00,16.00,63.00,2011,nan
23.07.2025,01:18:43,14.00,96.00,16.00,62.00,2016,nan
23.07.2025,01:23:43,13.80,96.00,15.94,62.00,2015,nan
23.07.2025,01:28:43,13.40,96.00,15.94,63.00,2007,nan
23.07.2025,01:33:43,13.30,97.00,15.88,63.00,2006,nan
23.07.2025,01:38:42,13.50,97.00,15.81,63.00,2007,nan
23.07.2025,01:43:42,13.50,97.00,15.81,63.00,2011,nan
23.07.2025,01:48:42,13.60,97.00,15.81,63.00,2005,nan
23.07.2025,01:53:42,13.60,97.00,15.75,63.00,2007,nan
23.07.2025,01:58:41,13.50,97.00,15.69,63.00,2006,nan
23.07.2025,02:03:41,13.30,97.00,15.62,63.00,2007,nan
23.07.2025,02:08:41,13.30,97.00,15.62,63.00,2007,nan
23.07.2025,02:13:40,13.00,97.00,15.56,64.00,2002,nan
23.07.2025,02:18:40,13.00,97.00,15.56,64.00,2001,nan
23.07.2025,02:23:39,13.10,98.00,15.50,63.00,2005,nan
23.07.2025,02:28:39,13.30,98.00,15.44,64.00,2001,nan
23.07.2025,02:33:39,13.30,98.00,15.44,63.00,2003,nan
23.07.2025,02:38:39,13.40,98.00,15.44,63.00,2003,nan
23.07.2025,02:43:38,13.30,98.00,15.38,63.00,2003,nan
23.07.2025,02:48:38,13.30,98.00,15.38,64.00,2001,nan
23.07.2025,02:53:38,13.30,98.00,15.31,64.00,2002,nan
23.07.2025,02:58:37,13.50,98.00,15.25,64.00,2002,nan
23.07.2025,03:03:37,13.50,98.00,15.25,64.00,2002,nan
23.07.2025,03:08:37,13.70,98.00,15.19,63.00,2006,nan
23.07.2025,03:13:36,13.60,97.00,15.19,64.00,2002,nan
23.07.2025,03:18:36,13.60,97.00,15.19,62.00,2015,nan
23.07.2025,03:23:36,13.60,97.00,15.19,63.00,2005,nan
23.07.2025,03:28:36,13.50,97.00,15.12,63.00,2005,nan
23.07.2025,03:33:35,13.70,97.00,15.06,63.00,2010,nan
23.07.2025,03:38:35,13.70,97.00,15.12,63.00,2007,nan
23.07.2025,03:43:35,13.80,97.00,15.00,63.00,2003,nan
23.07.2025,03:48:35,13.70,96.00,15.00,63.00,2005,nan
23.07.2025,03:53:35,13.70,96.00,15.00,64.00,2001,nan
23.07.2025,03:58:35,13.70,96.00,15.00,63.00,2012,nan
23.07.2025,04:03:35,14.00,96.00,15.00,63.00,2011,0.00
23.07.2025,04:08:35,14.00,96.00,15.06,63.00,2010,nan
23.07.2025,04:13:34,14.20,96.00,15.06,63.00,2007,nan
23.07.2025,04:18:34,14.30,96.00,15.12,63.00,2010,inf
23.07.2025,04:23:33,14.40,96.00,15.12,63.00,2012,4.08
23.07.2025,04:28:33,14.40,96.00,15.12,63.00,2011,8.16
23.07.2025,04:33:33,14.50,96.00,15.19,63.00,2010,9.18
23.07.2025,04:38:33,14.50,95.00,15.19,62.00,2015,14.57
23.07.2025,04:43:32,14.50,95.00,15.25,62.00,2017,25.42
23.07.2025,04:48:32,14.60,95.00,15.25,62.00,2016,50.84
23.07.2025,04:53:32,14.60,95.00,15.31,63.00,2011,74.36
23.07.2025,04:58:32,14.60,95.00,15.31,62.00,2015,130.56
23.07.2025,05:03:32,14.80,94.00,15.31,62.00,2015,185.53
23.07.2025,05:08:31,14.80,94.00,15.31,62.00,2013,318.45
23.07.2025,05:13:31,14.80,94.00,15.38,62.00,2014,409.46
23.07.2025,05:18:31,14.90,94.00,15.38,62.00,2015,397.86
23.07.2025,05:23:31,14.90,94.00,15.38,62.00,2016,496.00
23.07.2025,05:28:31,14.90,94.00,15.44,62.00,2017,499.16
23.07.2025,05:33:31,15.00,94.00,15.44,62.00,2018,881.48
23.07.2025,05:38:31,15.00,93.00,15.44,63.00,2009,1010.89
