DATE,TIME,AIR_TEMPERATURE[C],AIR_HUMIDITY[%],SOIL_TEMPERATURE[C],SOIL_MOISTURE[%],SOIL_MOISTURE[RAW],LIGHT_LEVEL[LUX]
14.08.2025,00:01:47,15.40,93.00,18.19,75.00,1879,nan
14.08.2025,00:06:47,15.30,94.00,18.12,75.00,1885,nan
14.08.2025,00:11:47,15.30,94.00,18.12,75.00,1881,nan
14.08.2025,00:16:47,15.20,94.00,18.06,75.00,1881,nan
14.08.2025,00:21:47,15.20,94.00,18.00,75.00,1879,nan
14.08.2025,00:26:47,15.20,94.00,18.00,75.00,1881,nan
14.08.2025,00:31:46,15.10,95.00,17.94,75.00,1879,nan
14.08.2025,00:36:46,15.00,94.00,17.88,75.00,1885,nan
14.08.2025,00:41:46,15.00,95.00,17.88,75.00,1882,nan
14.08.2025,00:46:45,15.00,95.00,17.81,75.00,1882,nan
14.08.2025,00:51:45,15.00,95.00,17.75,76.00,1878,nan
14.08.2025,00:56:45,15.00,95.00,17.75,75.00,1882,nan
14.08.2025,01:01:44,15.00,95.00,17.69,75.00,1885,nan
14.08.2025,01:06:44,14.90,95.00,17.62,75.00,1885,nan
14.08.2025,01:11:44,14.90,95.00,17.62,75.00,1883,nan
14.08.2025,01:16:44,14.90,95.00,17.56,75.00,1882,nan
14.08.2025,01:21:44,14.80,95.00,17.56,76.00,1877,nan
14.08.2025,01:26:43,14.80,95.00,17.50,75.00,1883,nan
14.08.2025,01:31:43,14.70,95.00,17.50,75.00,1885,nan
14.08.2025,01:36:43,14.70,96.00,17.44,75.00,1882,nan
14.08.2025,01:41:43,14.60,96.00,17.38,75.00,1882,nan
14.08.2025,01:46:42,14.70,95.00,17.38,75.00,1885,nan
14.08.2025,01:51:42,14.60,95.00,17.31,75.00,1883,nan
14.08.2025,01:56:42,14.60,96.00,17.25,75.00,1882,nan
14.08.2025,02:01:42,14.60,96.00,17.25,75.00,1886,nan
14.08.2025,02:06:42,14.50,96.00,17.25,75.00,1881,nan
14.08.2025,02:11:42,14.60,96.00,17.19,75.00,1879,nan
14.08.2025,02:16:41,14.50,96.00,17.12,75.00,1883,nan
14.08.2025,02:21:41,14.50,96.00,17.12,75.00,1883,nan
14.08.2025,02:26:41,14.40,96.00,17.06,75.00,1886,nan
14.08.2025,02:31:41,14.50,96.00,17.06,75.00,1882,nan
14.08.2025,02:36:40,14.60,95.00,17.06,75.00,1884,nan
14.08.2025,02:41:40,14.50,96.00,17.00,75.00,1883,nan
14.08.2025,02:46:40,14.40,96.00,17.00,75.00,1883,nan
14.08.2025,02:51:40,14.50,96.00,16.94,75.00,1883,nan
14.08.2025,02:56:40,14.50,96.00,16.94,75.00,1883,nan
14.08.2025,03:01:40,14.40,96.00,16.88,75.00,1883,nan
14.08.2025,03:06:39,14.30,96.00,16.88,75.00,1885,nan
14.08.2025,03:11:39,14.30,96.00,16.81,75.00,1884,nan
14.08.2025,03:16:39,14.20,96.00,16.81,75.00,1883,nan
14.08.2025,03:21:39,14.20,97.00,16.81,75.00,1884,nan
14.08.2025,03:26:38,14.30,96.00,16.75,75.00,1887,nan
14.08.2025,03:31:38,14.30,96.00,16.69,75.00,1887,nan
14.08.2025,03:36:38,14.10,96.00,16.69,75.00,1884,nan
14.08.2025,03:41:37,14.10,96.00,16.62,75.00,1885,nan
14.08.2025,03:46:37,14.00,96.00,16.62,75.00,1882,nan
14.08.2025,03:51:37,13.90,97.00,16.62,75.00,1883,nan
14.08.2025,03:56:37,13.80,97.00,16.56,75.00,1882,nan
14.08.2025,04:01:36,13.70,97.00,16.50,75.00,1885,nan
14.08.2025,04:06:36,13.80,97.00,16.50,75.00,1883,nan
14.08.2025,04:11:36,13.60,97.00,16.44,75.00,1882,nan
14.08.2025,04:16:35,13.70,97.00,16.44,75.00,1882,4.08
14.08.2025,04:21:35,13.60,97.00,16.44,76.00,1878,nan
14.08.2025,04:26:35,13.60,97.00,16.38,75.00,1885,nan
14.08.2025,04:31:35,13.50,97.00,16.31,76.00,1878,nan
14.08.2025,04:36:35,13.30,97.00,16.31,75.00,1883,0.00
14.08.2025,04:41:35,13.30,97.00,16.25,74.00,1891,nan
14.08.2025,04:46:34,13.30,97.00,16.25,75.00,1879,nan
14.08.2025,04:51:34,13.20,97.00,16.19,75.00,1879,nan
14.08.2025,04:56:34,13.20,97.00,16.19,76.00,1877,4.08
14.08.2025,05:01:34,13.10,97.00,16.12,76.00,1876,5.44
14.08.2025,05:06:33,13.10,97.00,16.06,76.00,1876,10.88
14.08.2025,05:11:33,13.20,97.00,16.06,76.00,1875,23.61
14.08.2025,05:16:33,13.00,97.00,16.00,76.00,1875,45.35
14.08.2025,05:21:32,13.00,97.00,16.00,76.00,1877,76.25
14.08.2025,05:26:32,12.90,97.00,15.94,76.00,1877,128.77
14.08.2025,05:31:32,13.00,97.00,15.94,76.00,1875,190.40
14.08.2025,05:36:32,13.10,98.00,15.88,76.00,1875,275.78
14.08.2025,05:41:31,13.10,97.00,15.88,76.00,1875,370.26
14.08.2025,05:46:31,13.10,98.00,15.88,76.00,1874,477.58
14.08.2025,05:51:31,13.30,98.00,15.88,76.00,1874,596.05
14.08.2025,05:56:31,13.30,98.00,15.81,76.00,1877,716.29
14.08.2025,06:01:31,13.40,98.00,15.81,76.00,1877,849.43
14.08.2025,06:06:31,13.50,97.00,15.81,75.00,1879,976.19
14.08.2025,06:11:30,13.60,97.00,15.81,75.00,1883,1102.99
14.08.2025,06:16:30,13.80,97.00,15.81,75.00,1880,1224.66
14.08.2025,06:21:30,14.10,97.00,15.81,75.00,1883,1335.48
14.08.2025,06:26:30,14.10,97.00,15.81,75.00,1882,1442.59
14.08.2025,06:31:29,14.20,97.00,15.88,75.00,1883,1540.56
14.08.2025,06:36:29,14.50,96.00,15.88,75.00,1881,1636.82
14.08.2025,06:41:29,14.60,96.00,15.88,75.00,1885,1729.62
14.08.2025,06:46:29,14.80,96.00,15.88,75.00,1882,1807.61
14.08.2025,06:51:29,14.90,95.00,15.88,74.00,1893,1882.14
14.08.2025,06:56:28,15.00,96.00,15.88,75.00,1886,1958.66
14.08.2025,07:01:28,15.20,96.00,15.94,75.00,1887,2024.07
14.08.2025,07:06:28,15.30,95.00,16.00,75.00,1885,2087.75
14.08.2025,07:11:28,15.60,95.00,15.94,75.00,1888,2142.03
14.08.2025,07:16:28,15.80,95.00,16.00,75.00,1887,2211.14
14.08.2025,07:21:27,16.00,94.00,16.06,75.00,1888,2276.55
14.08.2025,07:26:27,16.20,94.00,16.06,75.00,1888,2340.23
14.08.2025,07:31:27,16.40,93.00,16.06,75.00,1888,2396.50
14.08.2025,07:36:27,16.50,93.00,16.12,74.00,1889,2449.06
14.08.2025,07:41:27,16.80,93.00,16.19,74.00,1889,2503.61
14.08.2025,07:46:27,16.90,93.00,16.19,74.00,1893,2550.74
14.08.2025,07:51:26,17.20,91.00,16.25,74.00,1894,2612.70
14.08.2025,07:56:26,17.60,90.00,16.31,74.00,1895,2666.99
14.08.2025,08:01:26,17.80,88.00,16.31,74.00,1893,2723.26
14.08.2025,08:06:26,18.00,88.00,16.38,74.00,1897,2766.69
14.08.2025,08:11:26,18.20,88.00,16.38,73.00,1902,2824.69
14.08.2025,08:16:25,18.30,83.00,16.50,74.00,1895,2866.40
14.08.2025,08:21:25,18.30,88.00,16.50,74.00,1895,2913.54
14.08.2025,08:26:25,18.40,87.00,16.50,73.00,1900,2960.92
14.08.2025,08:31:24,18.90,87.00,16.56,73.00,1903,3004.61
14.08.2025,08:36:24,19.00,86.00,16.62,73.00,1902,3042.62
14.08.2025,08:41:24,18.80,87.00,16.62,73.00,1904,3090.00
14.08.2025,08:46:24,19.10,87.00,16.69,73.00,1900,3135.42
14.08.2025,08:51:23,19.10,87.00,16.75,73.00,1901,3182.81
14.08.2025,08:56:23,19.20,89.00,16.75,73.00,1903,3233.65
14.08.2025,09:01:23,19.20,89.00,16.81,73.00,1904,3269.93
14.08.2025,09:06:22,19.30,86.00,16.88,73.00,1903,3302.50
14.08.2025,09:11:22,19.50,87.00,16.94,73.00,1904,3340.51
14.08.2025,09:16:22,19.70,87.00,16.94,73.00,1904,3387.65
14.08.2025,09:21:22,19.90,85.00,17.00,73.00,1905,3440.47
14.08.2025,09:26:21,19.90,84.00,17.00,73.00,1907,3495.01
14.08.2025,09:31:21,20.20,82.00,17.06,73.00,1905,3543.88
14.08.2025,09:36:21,20.50,85.00,17.12,72.00,1911,3589.29
14.08.2025,09:41:20,20.60,81.00,17.19,73.00,1909,3640.13
14.08.2025,09:46:20,20.70,80.00,17.25,72.00,1910,3692.70
14.08.2025,09:51:20,20.90,83.00,17.31,72.00,1910,3728.75
14.08.2025,09:56:20,21.00,81.00,17.31,72.00,1911,3766.53
14.08.2025,10:01:19,21.10,82.00,17.38,72.00,1917,3813.45
14.08.2025,10:06:19,21.50,78.00,17.44,71.00,1921,3867.77
14.08.2025,10:11:19,21.90,77.00,17.50,72.00,1918,3920.35
14.08.2025,10:16:19,22.00,79.00,17.56,71.00,1920,3978.36
14.08.2025,10:21:18,22.50,79.00,17.62,71.00,1923,4040.07
14.08.2025,10:26:18,22.70,77.00,17.69,71.00,1921,4090.70
14.08.2025,10:31:18,22.70,80.00,17.75,71.00,1925,4134.16
14.08.2025,10:36:18,23.30,74.00,17.81,72.00,1919,4175.68
14.08.2025,10:41:18,23.20,77.00,17.81,72.00,1916,4193.52
14.08.2025,10:46:17,23.40,74.00,18.00,72.00,1917,4218.56
14.08.2025,10:51:17,23.60,76.00,18.00,72.00,1913,4245.55
14.08.2025,10:56:17,23.70,75.00,18.06,72.00,1915,4254.31
14.08.2025,11:01:16,23.90,73.00,18.12,72.00,1913,4305.15
14.08.2025,11:06:16,24.20,73.00,18.19,72.00,1913,4343.19
14.08.2025,11:11:15,24.40,72.00,18.25,72.00,1915,4397.54
14.08.2025,11:16:15,24.60,75.00,18.31,72.00,1914,4466.44
14.08.2025,11:21:15,24.90,72.00,18.44,73.00,1909,4513.77
14.08.2025,11:26:15,25.00,72.00,18.44,73.00,1906,4588.28
14.08.2025,11:31:15,25.20,70.00,18.56,72.00,1913,4651.74
14.08.2025,11:36:14,25.30,70.00,18.56,72.00,1913,4713.11
14.08.2025,11:41:14,25.60,67.00,18.62,72.00,1910,4807.44
14.08.2025,11:46:14,25.60,67.00,18.69,72.00,1911,4932.45
14.08.2025,11:51:13,25.80,67.00,18.75,73.00,1908,5068.66
14.08.2025,11:56:13,25.90,66.00,18.81,73.00,1907,5269.94
14.08.2025,12:01:13,26.00,68.00,18.88,73.00,1905,5823.13
14.08.2025,12:06:12,26.30,68.00,18.94,73.00,1904,10198.21
14.08.2025,12:11:13,26.40,68.00,19.00,73.00,1901,8285.21
14.08.2025,12:16:12,26.90,68.00,19.06,73.00,1909,32426.26
14.08.2025,12:21:13,27.70,65.00,19.19,73.00,1904,60518.31
14.08.2025,12:26:17,36.40,50.00,19.25,70.00,1935,54316.66
14.08.2025,12:31:18,40.00,45.00,19.38,66.00,1975,49926.34
14.08.2025,12:36:19,42.10,45.00,20.00,65.00,1983,54106.25
14.08.2025,12:41:19,43.40,47.00,20.81,65.00,1985,54171.56
14.08.2025,12:46:19,43.00,43.00,21.62,65.00,1986,55983.43
14.08.2025,12:51:19,45.00,42.00,22.44,65.00,1987,52719.48
14.08.2025,12:56:19,44.50,42.00,23.12,65.00,1987,57916.95
14.08.2025,13:01:19,45.30,43.00,23.81,66.00,1980,63191.59
14.08.2025,13:06:19,45.40,39.00,24.44,66.00,1980,53770.93
14.08.2025,13:11:18,46.10,40.00,25.00,65.00,1984,16006.12
14.08.2025,13:16:18,46.10,41.00,25.56,65.00,1983,25921.42
14.08.2025,13:21:18,46.70,39.00,26.06,65.00,1985,64377.17
14.08.2025,13:26:18,47.10,39.00,26.50,65.00,1983,59819.15
14.08.2025,13:31:17,48.00,37.00,26.94,65.00,1987,52572.41
14.08.2025,13:36:17,46.40,39.00,27.38,65.00,1987,57568.38
14.08.2025,13:41:16,46.70,38.00,27.81,65.00,1990,55191.50
14.08.2025,13:46:16,47.70,40.00,28.12,64.00,1995,54931.31
14.08.2025,13:51:16,48.40,38.00,28.50,64.00,1994,47305.32
14.08.2025,13:56:16,49.20,37.00,28.81,64.00,1998,57450.93
14.08.2025,14:01:15,48.10,41.00,29.12,64.00,1998,54503.50
14.08.2025,14:06:15,48.40,39.00,29.38,64.00,1999,54751.84
14.08.2025,14:11:15,48.60,39.00,29.69,64.00,2000,50657.20
14.08.2025,14:16:14,46.60,38.00,29.94,63.00,2003,53270.62
14.08.2025,14:21:14,46.60,39.00,30.19,63.00,2003,50498.85
14.08.2025,14:26:13,46.90,40.00,30.38,63.00,2006,55769.11
14.08.2025,14:31:13,47.80,39.00,30.56,63.00,2007,58692.17
14.08.2025,14:36:13,47.80,39.00,30.81,63.00,2011,55883.96
14.08.2025,14:41:12,48.30,38.00,31.00,63.00,2011,52956.57
14.08.2025,14:46:12,48.80,37.00,31.19,62.00,2013,49932.52
14.08.2025,14:51:11,46.10,41.00,31.31,61.00,2027,51984.84
14.08.2025,14:56:11,47.80,38.00,31.44,62.00,2018,49468.34
14.08.2025,15:01:11,48.40,38.00,31.62,62.00,2018,34589.88
14.08.2025,15:06:10,47.50,36.00,31.75,62.00,2018,45963.95
14.08.2025,15:11:10,47.70,37.00,31.88,62.00,2021,48643.02
14.08.2025,15:16:09,47.70,37.00,31.94,61.00,2025,41175.07
14.08.2025,15:21:09,47.90,36.00,32.06,61.00,2025,51363.75
14.08.2025,15:26:09,47.70,37.00,32.12,61.00,2027,42183.97
14.08.2025,15:31:08,47.80,39.00,32.19,61.00,2030,42929.40
14.08.2025,15:36:08,49.30,37.00,32.25,61.00,2026,40353.52
14.08.2025,15:41:08,45.60,39.00,32.38,61.00,2029,43507.32
14.08.2025,15:46:07,45.40,40.00,32.38,62.00,2022,44838.28
14.08.2025,15:51:07,47.10,38.00,32.44,61.00,2029,36096.44
14.08.2025,15:56:07,48.90,35.00,32.44,62.00,2022,35777.51
14.08.2025,16:01:07,48.20,36.00,32.44,61.00,2024,41399.12
14.08.2025,16:06:06,47.00,37.00,32.44,62.00,2022,40492.84
14.08.2025,16:11:06,47.20,37.00,32.44,62.00,2017,36829.21
14.08.2025,16:16:05,48.00,38.00,32.44,62.00,2014,32611.28
14.08.2025,16:21:05,48.30,36.00,32.44,63.00,2011,38118.46
14.08.2025,16:26:05,47.20,37.00,32.38,63.00,2005,30828.84
14.08.2025,16:31:05,46.00,38.00,32.38,64.00,2001,31879.82
14.08.2025,16:36:05,46.80,37.00,32.38,64.00,2000,30354.39
14.08.2025,16:41:05,46.50,37.00,32.31,64.00,2000,35483.27
14.08.2025,16:46:05,47.50,35.00,32.25,64.00,1993,31185.50
14.08.2025,16:51:05,46.40,38.00,32.19,65.00,1989,7635.96
14.08.2025,16:56:03,40.60,40.00,31.88,65.00,1982,7302.31
14.08.2025,17:01:02,36.70,45.00,31.50,66.00,1977,7093.91
14.08.2025,17:06:01,35.40,47.00,31.12,66.00,1981,6901.91
14.08.2025,17:11:01,34.40,48.00,30.69,66.00,1978,6743.03
14.08.2025,17:16:00,33.40,49.00,30.31,66.00,1972,6578.24
14.08.2025,17:21:00,33.60,49.00,29.94,67.00,1968,6383.66
14.08.2025,17:25:59,33.00,51.00,29.62,67.00,1968,6202.25
14.08.2025,17:30:59,32.20,54.00,29.31,67.00,1968,6009.88
14.08.2025,17:35:59,32.20,52.00,29.06,67.00,1969,5877.27
14.08.2025,17:40:58,31.60,52.00,28.75,66.00,1973,5709.56
14.08.2025,17:45:58,31.70,52.00,28.50,67.00,1971,5524.02
14.08.2025,17:50:57,31.00,52.00,28.25,67.00,1971,5343.62
14.08.2025,17:55:57,30.70,53.00,28.06,66.00,1973,5192.02
14.08.2025,18:00:57,30.40,54.00,27.81,66.00,1972,5031.33
14.08.2025,18:05:56,30.30,55.00,27.62,67.00,1968,4822.40
14.08.2025,18:10:56,30.00,53.00,27.44,65.00,1985,4718.53
14.08.2025,18:15:56,29.70,53.00,27.25,66.00,1975,4547.78
14.08.2025,18:20:55,29.20,55.00,27.06,66.00,1973,4353.56
14.08.2025,18:25:55,29.10,58.00,26.94,66.00,1975,4125.52
14.08.2025,18:30:55,28.60,55.00,26.75,66.00,1977,3885.68
14.08.2025,18:35:54,28.40,56.00,26.62,66.00,1977,3691.38
14.08.2025,18:40:54,28.20,58.00,26.44,66.00,1977,3708.97
14.08.2025,18:45:54,28.10,56.00,26.31,66.00,1978,3657.23
14.08.2025,18:50:54,28.00,59.00,26.12,66.00,1975,3424.96
14.08.2025,18:55:53,27.50,62.00,26.00,66.00,1975,3235.92
14.08.2025,19:00:53,27.10,63.00,25.88,66.00,1977,3332.17
14.08.2025,19:05:53,26.90,64.00,25.75,66.00,1974,3303.92
14.08.2025,19:10:53,26.80,64.00,25.62,66.00,1981,3065.14
14.08.2025,19:15:53,26.80,61.00,25.50,66.00,1973,2857.85
14.08.2025,19:20:53,26.60,64.00,25.38,67.00,1970,2656.59
14.08.2025,19:25:52,26.20,64.00,25.31,67.00,1969,2464.61
14.08.2025,19:30:52,26.00,67.00,25.19,67.00,1968,2269.19
14.08.2025,19:35:51,25.60,66.00,25.06,67.00,1968,2079.43
14.08.2025,19:40:51,25.50,70.00,24.88,67.00,1968,1882.32
14.08.2025,19:45:51,25.10,72.00,24.81,67.00,1968,1674.32
14.08.2025,19:50:50,25.00,71.00,24.69,67.00,1968,1448.53
14.08.2025,19:55:50,24.60,72.00,24.56,67.00,1964,1222.79
14.08.2025,20:00:50,24.50,70.00,24.44,67.00,1963,995.16
14.08.2025,20:05:50,24.30,72.00,24.31,67.00,1963,767.54
14.08.2025,20:10:49,24.00,73.00,24.19,68.00,1959,537.11
14.08.2025,20:15:49,23.60,77.00,24.12,68.00,1953,334.95
14.08.2025,20:20:49,23.20,76.00,24.00,70.00,1938,197.01
14.08.2025,20:25:48,22.90,78.00,23.88,70.00,1936,127.22
14.08.2025,20:30:48,22.60,76.00,23.75,71.00,1927,76.16
14.08.2025,20:35:48,22.30,80.00,23.62,72.00,1918,39.91
14.08.2025,20:40:47,22.00,82.00,23.50,72.00,1914,18.17
14.08.2025,20:45:47,21.80,82.00,23.38,72.00,1918,7.34
14.08.2025,20:50:46,21.60,83.00,23.25,72.00,1919,8.16
14.08.2025,20:55:46,21.30,83.00,23.12,71.00,1926,4.08
14.08.2025,21:00:46,21.10,85.00,23.00,71.00,1923,nan
14.08.2025,21:05:45,20.80,85.00,22.94,71.00,1922,nan
14.08.2025,21:10:45,20.50,85.00,22.81,72.00,1919,nan
14.08.2025,21:15:45,20.50,85.00,22.69,71.00,1922,nan
14.08.2025,21:20:44,20.10,85.00,22.62,71.00,1920,nan
14.08.2025,21:25:43,20.10,86.00,22.50,72.00,1919,4.08
14.08.2025,21:30:43,20.00,86.00,22.44,72.00,1915,nan
14.08.2025,21:35:43,19.90,87.00,22.31,72.00,1913,nan
14.08.2025,21:40:42,19.90,88.00,22.19,73.00,1905,nan
14.08.2025,21:45:42,19.70,83.00,22.12,72.00,1919,nan
14.08.2025,21:50:42,19.70,88.00,22.06,72.00,1919,4.08
