DATE,TIME,AIR_TEMPERATURE[C],AIR_HUMIDITY[%],SOIL_TEMPERATURE[C],SOIL_MOISTURE[%],SOIL_MOISTURE[RAW],LIGHT_LEVEL[LUX]
09.08.2025,00:01:19,13.50,97.00,16.50,73.00,1904,nan
09.08.2025,00:06:19,13.40,97.00,16.44,73.00,1905,nan
09.08.2025,00:11:19,13.30,97.00,16.38,74.00,1899,nan
09.08.2025,00:16:18,13.30,97.00,16.31,74.00,1898,nan
09.08.2025,00:21:18,13.30,97.00,16.31,73.00,1904,nan
09.08.2025,00:26:18,13.20,97.00,16.25,73.00,1904,nan
09.08.2025,00:31:18,13.20,97.00,16.19,74.00,1898,nan
09.08.2025,00:36:18,13.10,97.00,16.12,74.00,1895,nan
09.08.2025,00:41:17,13.10,97.00,16.06,74.00,1898,nan
09.08.2025,00:46:17,13.10,97.00,16.06,74.00,1898,nan
09.08.2025,00:51:17,13.00,97.00,16.00,73.00,1902,nan
09.08.2025,00:56:17,12.90,97.00,15.94,74.00,1899,nan
09.08.2025,01:01:16,12.90,97.00,15.88,74.00,1893,nan
09.08.2025,01:06:16,12.90,97.00,15.88,74.00,1899,nan
09.08.2025,01:11:15,12.80,97.00,15.81,74.00,1896,nan
09.08.2025,01:16:15,12.70,97.00,15.75,74.00,1894,nan
09.08.2025,01:21:15,12.60,97.00,15.69,74.00,1898,nan
09.08.2025,01:26:15,12.50,97.00,15.69,74.00,1894,nan
09.08.2025,01:31:14,12.50,97.00,15.62,74.00,1893,4.08
09.08.2025,01:36:14,12.50,97.00,15.56,74.00,1898,nan
09.08.2025,01:41:13,12.50,97.00,15.50,74.00,1892,nan
09.08.2025,01:46:13,12.50,98.00,15.50,74.00,1895,nan
09.08.2025,01:51:13,12.40,98.00,15.44,74.00,1895,nan
09.08.2025,01:56:13,12.50,98.00,15.38,74.00,1893,nan
09.08.2025,02:01:13,12.50,98.00,15.38,74.00,1898,nan
09.08.2025,02:06:13,12.50,98.00,15.31,74.00,1892,nan
09.08.2025,02:11:13,12.30,98.00,15.25,74.00,1893,nan
09.08.2025,02:16:12,12.20,98.00,15.25,74.00,1893,nan
09.08.2025,02:21:12,12.10,98.00,15.25,74.00,1891,nan
09.08.2025,02:26:12,12.10,98.00,15.12,74.00,1892,nan
09.08.2025,02:31:12,12.00,98.00,15.12,74.00,1894,nan
09.08.2025,02:36:12,12.00,98.00,15.06,74.00,1899,nan
09.08.2025,02:41:12,11.90,98.00,15.06,74.00,1898,nan
09.08.2025,02:46:11,11.90,98.00,15.00,74.00,1889,nan
09.08.2025,02:51:11,11.90,98.00,14.94,74.00,1889,nan
09.08.2025,02:56:11,11.90,97.00,14.94,74.00,1889,nan
09.08.2025,03:01:11,11.90,98.00,14.88,74.00,1890,nan
09.08.2025,03:06:11,11.90,98.00,14.88,74.00,1893,nan
09.08.2025,03:11:11,11.70,98.00,14.81,74.00,1897,nan
09.08.2025,03:16:10,11.70,98.00,14.75,74.00,1897,nan
09.08.2025,03:21:10,11.70,98.00,14.75,74.00,1895,nan
09.08.2025,03:26:10,11.70,98.00,14.69,74.00,1890,nan
09.08.2025,03:31:10,11.60,99.00,14.62,74.00,1889,nan
09.08.2025,03:36:10,11.50,99.00,14.62,74.00,1891,nan
09.08.2025,03:41:10,11.50,99.00,14.56,74.00,1895,nan
09.08.2025,03:46:09,11.50,99.00,14.56,74.00,1890,nan
09.08.2025,03:51:09,11.50,99.00,14.50,75.00,1888,nan
09.08.2025,03:56:09,11.50,99.00,14.50,74.00,1892,nan
09.08.2025,04:01:09,11.30,99.00,14.44,74.00,1894,nan
09.08.2025,04:06:09,11.20,98.00,14.44,74.00,1891,nan
09.08.2025,04:11:08,11.10,98.00,14.38,74.00,1890,nan
