DATE,TIME,AIR_TEMPERATURE[C],AIR_HUMIDITY[%],SOIL_TEMPERATURE[C],SOIL_MOISTURE[%],SOIL_MOISTURE[RAW],LIGHT_LEVEL[LUX]
28.07.2025,00:03:34,17.60,99.00,18.81,93.00,1701,nan
28.07.2025,00:08:34,17.60,99.00,18.81,92.00,1703,nan
28.07.2025,00:13:34,17.60,99.00,18.75,93.00,1699,nan
28.07.2025,00:18:34,17.50,99.00,18.75,92.00,1708,nan
28.07.2025,00:23:34,17.50,99.00,18.75,92.00,1705,nan
28.07.2025,00:28:34,17.50,99.00,18.69,93.00,1702,nan
28.07.2025,00:33:33,17.50,99.00,18.69,92.00,1705,nan
28.07.2025,00:38:33,17.50,99.00,18.69,92.00,1703,nan
28.07.2025,00:43:33,17.50,99.00,18.69,92.00,1707,nan
28.07.2025,00:48:33,17.50,99.00,18.62,92.00,1707,nan
28.07.2025,00:53:32,17.50,99.00,18.62,92.00,1706,nan
28.07.2025,00:58:32,17.50,99.00,18.56,92.00,1705,nan
28.07.2025,01:03:32,17.50,99.00,18.56,92.00,1708,nan
28.07.2025,01:08:32,17.50,99.00,18.56,92.00,1709,nan
28.07.2025,01:13:32,17.40,99.00,18.50,92.00,1709,nan
28.07.2025,01:18:32,17.40,99.00,18.50,92.00,1707,nan
28.07.2025,01:23:31,17.40,99.00,18.44,92.00,1707,nan
28.07.2025,01:28:31,17.40,99.00,18.44,92.00,1708,nan
28.07.2025,01:33:31,17.40,99.00,18.44,92.00,1712,nan
28.07.2025,01:38:31,17.30,99.00,18.44,92.00,1706,nan
28.07.2025,01:43:31,17.20,99.00,18.38,92.00,1706,nan
28.07.2025,01:48:30,17.20,99.00,18.38,92.00,1709,nan
28.07.2025,01:53:30,17.20,99.00,18.38,92.00,1703,nan
28.07.2025,01:58:30,17.20,99.00,18.31,92.00,1709,nan
28.07.2025,02:03:30,17.20,99.00,18.25,92.00,1705,nan
28.07.2025,02:08:30,17.20,99.00,18.25,92.00,1707,nan
28.07.2025,02:13:30,17.20,99.00,18.25,92.00,1703,nan
28.07.2025,02:18:30,17.10,99.00,18.19,93.00,1701,nan
28.07.2025,02:23:29,17.00,99.00,18.19,93.00,1700,nan
28.07.2025,02:28:29,17.00,99.00,18.19,93.00,1695,nan
28.07.2025,02:33:29,17.00,99.00,18.19,93.00,1694,nan
28.07.2025,02:38:29,17.00,99.00,18.12,94.00,1691,nan
28.07.2025,02:43:29,17.00,99.00,18.12,93.00,1695,nan
28.07.2025,02:48:28,16.90,99.00,18.06,93.00,1694,nan
28.07.2025,02:53:28,16.90,99.00,18.00,94.00,1691,nan
28.07.2025,02:58:27,16.90,99.00,18.00,94.00,1689,nan
28.07.2025,03:03:28,16.90,99.00,18.00,95.00,1681,nan
28.07.2025,03:08:27,16.90,99.00,17.94,95.00,1677,nan
28.07.2025,03:13:27,16.80,99.00,17.94,96.00,1666,nan
28.07.2025,03:18:27,16.80,99.00,17.94,96.00,1667,nan
28.07.2025,03:23:26,16.80,99.00,17.88,96.00,1665,nan
28.07.2025,03:28:26,16.70,99.00,17.88,96.00,1671,nan
28.07.2025,03:33:26,16.70,99.00,17.81,96.00,1664,nan
28.07.2025,03:38:25,16.70,99.00,17.81,96.00,1670,nan
28.07.2025,03:43:25,16.70,99.00,17.81,96.00,1670,nan
28.07.2025,03:48:25,16.60,99.00,17.75,96.00,1670,nan
28.07.2025,03:53:25,16.60,99.00,17.75,96.00,1671,nan
28.07.2025,03:58:24,16.60,99.00,17.69,96.00,1664,nan
28.07.2025,04:03:24,16.60,99.00,17.69,96.00,1662,nan
28.07.2025,04:08:24,16.50,99.00,17.69,96.00,1665,4.08
28.07.2025,04:13:23,16.60,99.00,17.69,97.00,1658,nan
28.07.2025,04:18:23,16.50,99.00,17.62,100.00,1575,nan
28.07.2025,04:23:23,16.50,99.00,17.62,98.00,1642,nan
28.07.2025,04:28:23,16.50,99.00,17.56,96.00,1663,nan
28.07.2025,04:33:23,16.50,99.00,17.56,97.00,1657,0.00
28.07.2025,04:38:22,16.40,99.00,17.50,98.00,1648,4.08
28.07.2025,04:43:22,16.40,99.00,17.50,98.00,1649,12.24
28.07.2025,04:48:22,16.40,99.00,17.50,96.00,1662,17.00
28.07.2025,04:53:21,16.40,99.00,17.50,96.00,1664,22.21
