DATE,TIME,AIR_TEMPERATURE[C],AIR_HUMIDITY[%],SOIL_TEMPERATURE[C],SOIL_MOISTURE[%],SOIL_MOISTURE[RAW],LIGHT_LEVEL[LUX]
21.08.2025,00:03:54,9.20,86.00,15.38,55.00,2089,nan
21.08.2025,00:08:54,9.20,86.00,15.31,55.00,2091,nan
21.08.2025,00:13:53,9.00,86.00,15.25,55.00,2088,nan
21.08.2025,00:18:53,9.00,86.00,15.19,55.00,2090,nan
21.08.2025,00:23:52,8.90,86.00,15.12,55.00,2094,nan
21.08.2025,00:28:52,8.80,86.00,15.06,55.00,2094,nan
21.08.2025,00:33:51,8.80,86.00,15.00,55.00,2090,nan
21.08.2025,00:38:50,8.80,86.00,14.94,55.00,2091,nan
21.08.2025,00:43:50,8.60,87.00,14.88,55.00,2089,nan
21.08.2025,00:48:49,8.50,87.00,14.88,56.00,2082,nan
21.08.2025,00:53:49,8.50,87.00,14.81,55.00,2087,nan
21.08.2025,00:58:48,8.40,87.00,14.75,56.00,2081,nan
21.08.2025,01:03:48,8.40,86.00,14.69,56.00,2080,nan
21.08.2025,01:08:48,8.20,86.00,14.62,56.00,2078,nan
21.08.2025,01:13:47,8.00,88.00,14.56,56.00,2077,nan
21.08.2025,01:18:46,8.00,87.00,14.50,57.00,2074,nan
21.08.2025,01:23:46,8.00,87.00,14.44,57.00,2069,nan
21.08.2025,01:28:45,8.00,86.00,14.38,57.00,2067,nan
21.08.2025,01:33:44,7.80,88.00,14.31,57.00,2066,nan
21.08.2025,01:38:44,7.80,87.00,14.25,57.00,2065,nan
21.08.2025,01:43:43,7.80,86.00,14.25,57.00,2065,nan
21.08.2025,01:48:43,7.70,87.00,14.19,57.00,2065,nan
21.08.2025,01:53:42,7.70,87.00,14.12,57.00,2071,nan
21.08.2025,01:58:41,7.60,87.00,14.06,57.00,2072,nan
21.08.2025,02:03:41,7.60,87.00,14.06,57.00,2069,nan
21.08.2025,02:08:40,7.60,87.00,14.00,57.00,2073,nan
21.08.2025,02:13:40,7.50,87.00,13.94,57.00,2071,nan
21.08.2025,02:18:39,7.50,87.00,13.88,57.00,2070,nan
21.08.2025,02:23:38,7.40,87.00,13.81,56.00,2076,nan
21.08.2025,02:28:38,7.30,89.00,13.81,56.00,2078,nan
21.08.2025,02:33:37,7.40,87.00,13.75,57.00,2075,nan
21.08.2025,02:38:37,7.30,87.00,13.69,57.00,2073,nan
